id,item_id,dept_id,cat_id,store_id,state_id,day,demand,date,wm_yr_wk,event_name_1,snap_CA,snap_TX,snap_WI,sku_store,sell_price,lag_7,lag_14,lag_28,price_change,rolling_mean_7,rolling_std_7,event_flag,snap,week,month,year,intermittent_flag
HOUSEHOLD_1_028_TX_1_validation,HOUSEHOLD_1_028,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_287,4,2011-11-11,11141,VeteransDay,0,1,1,HOUSEHOLD_1_028_TX_1,2.66,0.0,1.0,0.0,0.0,0.42857142857142855,0.5345224838248476,1,1,45,11,2011,1
HOUSEHOLD_1_224_TX_1_validation,HOUSEHOLD_1_224,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_287,0,2011-11-11,11141,VeteransDay,0,1,1,HOUSEHOLD_1_224_TX_1,8.97,0.0,0.0,1.0,0.0,0.42857142857142855,0.5345224838248476,1,1,45,11,2011,1
HOUSEHOLD_1_446_TX_1_validation,HOUSEHOLD_1_446,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_287,0,2011-11-11,11141,VeteransDay,0,1,1,HOUSEHOLD_1_446_TX_1,3.88,1.0,1.0,0.0,0.0,0.8571428571428571,1.0690449676496971,1,1,45,11,2011,1
HOUSEHOLD_1_462_TX_1_validation,HOUSEHOLD_1_462,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_287,1,2011-11-11,11141,VeteransDay,0,1,1,HOUSEHOLD_1_462_TX_1,1.98,0.0,4.0,1.0,0.0,1.0,0.9999999999999996,1,1,45,11,2011,0
HOUSEHOLD_2_183_TX_1_validation,HOUSEHOLD_2_183,HOUSEHOLD_2,HOUSEHOLD,TX_1,TX,d_287,0,2011-11-11,11141,VeteransDay,0,1,1,HOUSEHOLD_2_183_TX_1,4.67,0.0,2.0,1.0,0.0,1.0,0.9999999999999996,1,1,45,11,2011,0
HOUSEHOLD_2_485_TX_1_validation,HOUSEHOLD_2_485,HOUSEHOLD_2,HOUSEHOLD,TX_1,TX,d_287,2,2011-11-11,11141,VeteransDay,0,1,1,HOUSEHOLD_2_485_TX_1,6.97,0.0,1.0,0.0,0.0,1.0,0.9999999999999996,1,1,45,11,2011,0
FOODS_1_177_TX_1_validation,FOODS_1_177,FOODS_1,FOODS,TX_1,TX,d_287,0,2011-11-11,11141,VeteransDay,0,1,1,FOODS_1_177_TX_1,8.48,0.0,1.0,0.0,0.0,1.1428571428571428,0.899735410842437,1,1,45,11,2011,0
FOODS_2_031_TX_1_validation,FOODS_2_031,FOODS_2,FOODS,TX_1,TX,d_287,4,2011-11-11,11141,VeteransDay,0,1,1,FOODS_2_031_TX_1,2.24,3.0,4.0,0.0,0.0,1.5714285714285714,1.3972762620115435,1,1,45,11,2011,0
FOODS_2_184_TX_1_validation,FOODS_2_184,FOODS_2,FOODS,TX_1,TX,d_287,8,2011-11-11,11141,VeteransDay,0,1,1,FOODS_2_184_TX_1,4.78,4.0,3.0,6.0,0.0,2.142857142857143,1.4638501094227998,1,1,45,11,2011,0
FOODS_2_285_TX_1_validation,FOODS_2_285,FOODS_2,FOODS,TX_1,TX,d_287,2,2011-11-11,11141,VeteransDay,0,1,1,FOODS_2_285_TX_1,2.78,6.0,3.0,6.0,0.0,2.142857142857143,1.4638501094227998,1,1,45,11,2011,0
FOODS_2_332_TX_1_validation,FOODS_2_332,FOODS_2,FOODS,TX_1,TX,d_287,0,2011-11-11,11141,VeteransDay,0,1,1,FOODS_2_332_TX_1,2.5,0.0,0.0,0.0,0.0,2.0,1.632993161855452,1,1,45,11,2011,0
FOODS_2_348_TX_1_validation,FOODS_2_348,FOODS_2,FOODS,TX_1,TX,d_287,0,2011-11-11,11141,VeteransDay,0,1,1,FOODS_2_348_TX_1,5.86,0.0,1.0,0.0,0.0,2.0,1.632993161855452,1,1,45,11,2011,0
FOODS_3_118_TX_1_validation,FOODS_3_118,FOODS_3,FOODS,TX_1,TX,d_287,5,2011-11-11,11141,VeteransDay,0,1,1,FOODS_3_118_TX_1,1.18,4.0,2.0,3.0,0.0,2.2857142857142856,1.6035674514745464,1,1,45,11,2011,0
FOODS_3_165_TX_1_validation,FOODS_3_165,FOODS_3,FOODS,TX_1,TX,d_287,0,2011-11-11,11141,VeteransDay,0,1,1,FOODS_3_165_TX_1,3.28,0.0,0.0,0.0,0.0,2.142857142857143,1.7728105208558367,1,1,45,11,2011,0
FOODS_3_309_TX_1_validation,FOODS_3_309,FOODS_3,FOODS,TX_1,TX,d_287,0,2011-11-11,11141,VeteransDay,0,1,1,FOODS_3_309_TX_1,1.98,1.0,0.0,0.0,0.0,1.5714285714285714,1.7182493859684491,1,1,45,11,2011,0
FOODS_3_331_TX_1_validation,FOODS_3_331,FOODS_3,FOODS,TX_1,TX,d_287,2,2011-11-11,11141,VeteransDay,0,1,1,FOODS_3_331_TX_1,1.48,1.0,1.0,3.0,0.0,1.2857142857142858,1.380131118684708,1,1,45,11,2011,0
FOODS_3_645_TX_1_validation,FOODS_3_645,FOODS_3,FOODS,TX_1,TX,d_287,0,2011-11-11,11141,VeteransDay,0,1,1,FOODS_3_645_TX_1,2.38,0.0,2.0,0.0,0.0,0.8571428571428571,1.2149857925879113,1,1,45,11,2011,1
HOBBIES_1_022_TX_2_validation,HOBBIES_1_022,HOBBIES_1,HOBBIES,TX_2,TX,d_287,0,2011-11-11,11141,VeteransDay,0,1,1,HOBBIES_1_022_TX_2,6.98,0.0,0.0,1.0,0.0,1.0,1.154700538379251,1,1,45,11,2011,0
HOUSEHOLD_1_188_TX_2_validation,HOUSEHOLD_1_188,HOUSEHOLD_1,HOUSEHOLD,TX_2,TX,d_287,3,2011-11-11,11141,VeteransDay,0,1,1,HOUSEHOLD_1_188_TX_2,3.98,1.0,0.0,0.0,0.0,0.8571428571428571,1.2149857925879113,1,1,45,11,2011,1
HOUSEHOLD_1_408_TX_2_validation,HOUSEHOLD_1_408,HOUSEHOLD_1,HOUSEHOLD,TX_2,TX,d_287,0,2011-11-11,11141,VeteransDay,0,1,1,HOUSEHOLD_1_408_TX_2,5.86,0.0,0.0,2.0,0.0,0.42857142857142855,0.7867957924694424,1,1,45,11,2011,1
HOUSEHOLD_2_296_TX_2_validation,HOUSEHOLD_2_296,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,d_287,0,2011-11-11,11141,VeteransDay,0,1,1,HOUSEHOLD_2_296_TX_2,4.97,0.0,1.0,1.0,0.0,0.42857142857142855,0.7867957924694424,1,1,45,11,2011,1
HOUSEHOLD_2_410_TX_2_validation,HOUSEHOLD_2_410,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,d_287,0,2011-11-11,11141,VeteransDay,0,1,1,HOUSEHOLD_2_410_TX_2,1.38,0.0,2.0,0.0,0.0,0.42857142857142855,0.7867957924694424,1,1,45,11,2011,1
HOUSEHOLD_2_424_TX_2_validation,HOUSEHOLD_2_424,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,d_287,0,2011-11-11,11141,VeteransDay,0,1,1,HOUSEHOLD_2_424_TX_2,2.88,1.0,0.0,1.0,0.0,0.14285714285714285,0.3779644730092255,1,1,45,11,2011,1
FOODS_1_049_TX_2_validation,FOODS_1_049,FOODS_1,FOODS,TX_2,TX,d_287,0,2011-11-11,11141,VeteransDay,0,1,1,FOODS_1_049_TX_2,2.18,3.0,0.0,2.0,0.0,0.2857142857142857,0.48795003647426527,1,1,45,11,2011,1
FOODS_2_295_TX_2_validation,FOODS_2_295,FOODS_2,FOODS,TX_2,TX,d_287,1,2011-11-11,11141,VeteransDay,0,1,1,FOODS_2_295_TX_2,10.28,1.0,1.0,0.0,0.0,0.5714285714285714,1.133893419027681,1,1,45,11,2011,1
FOODS_2_368_TX_2_validation,FOODS_2_368,FOODS_2,FOODS,TX_2,TX,d_287,0,2011-11-11,11141,VeteransDay,0,1,1,FOODS_2_368_TX_2,6.47,0.0,0.0,0.0,0.0,0.5714285714285714,1.133893419027681,1,1,45,11,2011,1
FOODS_3_062_TX_2_validation,FOODS_3_062,FOODS_3,FOODS,TX_2,TX,d_287,1,2011-11-11,11141,VeteransDay,0,1,1,FOODS_3_062_TX_2,2.78,2.0,0.0,0.0,0.0,0.5714285714285714,1.133893419027681,1,1,45,11,2011,1
FOODS_3_123_TX_2_validation,FOODS_3_123,FOODS_3,FOODS,TX_2,TX,d_287,0,2011-11-11,11141,VeteransDay,0,1,1,FOODS_3_123_TX_2,2.18,0.0,0.0,0.0,0.0,0.5714285714285714,1.133893419027681,1,1,45,11,2011,1
HOBBIES_1_409_TX_3_validation,HOBBIES_1_409,HOBBIES_1,HOBBIES,TX_3,TX,d_287,0,2011-11-11,11141,VeteransDay,0,1,1,HOBBIES_1_409_TX_3,5.98,2.0,0.0,2.0,0.0,0.7142857142857143,1.112697280528373,1,1,45,11,2011,1
HOUSEHOLD_1_021_TX_3_validation,HOUSEHOLD_1_021,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,d_287,1,2011-11-11,11141,VeteransDay,0,1,1,HOUSEHOLD_1_021_TX_3,1.98,2.0,1.0,3.0,0.0,1.7142857142857142,2.563479777846623,1,1,45,11,2011,0
HOUSEHOLD_1_395_TX_3_validation,HOUSEHOLD_1_395,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,d_287,0,2011-11-11,11141,VeteransDay,0,1,1,HOUSEHOLD_1_395_TX_3,4.5,1.0,0.0,0.0,0.0,1.5714285714285714,2.63673679998231,1,1,45,11,2011,0
HOUSEHOLD_2_407_TX_3_validation,HOUSEHOLD_2_407,HOUSEHOLD_2,HOUSEHOLD,TX_3,TX,d_287,0,2011-11-11,11141,VeteransDay,0,1,1,HOUSEHOLD_2_407_TX_3,4.94,0.0,0.0,0.0,0.0,1.1428571428571428,2.6095064302514777,1,1,45,11,2011,0
FOODS_1_005_TX_3_validation,FOODS_1_005,FOODS_1,FOODS,TX_3,TX,d_287,0,2011-11-11,11141,VeteransDay,0,1,1,FOODS_1_005_TX_3,3.28,3.0,10.0,4.0,0.0,1.2857142857142858,2.563479777846623,1,1,45,11,2011,0
FOODS_2_311_TX_3_validation,FOODS_2_311,FOODS_2,FOODS,TX_3,TX,d_287,6,2011-11-11,11141,VeteransDay,0,1,1,FOODS_2_311_TX_3,2.42,2.0,4.0,2.0,0.0,1.2857142857142858,2.563479777846623,1,1,45,11,2011,0
FOODS_3_045_TX_3_validation,FOODS_3_045,FOODS_3,FOODS,TX_3,TX,d_287,0,2011-11-11,11141,VeteransDay,0,1,1,FOODS_3_045_TX_3,3.98,1.0,0.0,1.0,0.0,1.2857142857142858,2.563479777846623,1,1,45,11,2011,0
FOODS_3_295_TX_3_validation,FOODS_3_295,FOODS_3,FOODS,TX_3,TX,d_287,4,2011-11-11,11141,VeteransDay,0,1,1,FOODS_3_295_TX_3,0.82,10.0,10.0,13.0,0.0,3.142857142857143,5.429197958832454,1,1,45,11,2011,0
HOBBIES_1_315_WI_1_validation,HOBBIES_1_315,HOBBIES_1,HOBBIES,WI_1,WI,d_287,1,2011-11-11,11141,VeteransDay,0,1,1,HOBBIES_1_315_WI_1,3.57,0.0,0.0,1.0,0.0,2.2857142857142856,5.1869800370506445,1,1,45,11,2011,0
HOUSEHOLD_1_272_WI_1_validation,HOUSEHOLD_1_272,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_287,0,2011-11-11,11141,VeteransDay,0,1,1,HOUSEHOLD_1_272_WI_1,9.97,1.0,2.0,2.0,0.0,2.2857142857142856,5.1869800370506445,1,1,45,11,2011,0
FOODS_1_176_WI_1_validation,FOODS_1_176,FOODS_1,FOODS,WI_1,WI,d_287,3,2011-11-11,11141,VeteransDay,0,1,1,FOODS_1_176_WI_1,2.48,2.0,0.0,0.0,0.0,2.7142857142857144,5.0896720822428145,1,1,45,11,2011,0
FOODS_2_052_WI_1_validation,FOODS_2_052,FOODS_2,FOODS,WI_1,WI,d_287,0,2011-11-11,11141,VeteransDay,0,1,1,FOODS_2_052_WI_1,11.97,0.0,0.0,0.0,0.0,2.5714285714285716,5.159365040297849,1,1,45,11,2011,0
FOODS_3_134_WI_1_validation,FOODS_3_134,FOODS_3,FOODS,WI_1,WI,d_287,2,2011-11-11,11141,VeteransDay,0,1,1,FOODS_3_134_WI_1,6.48,0.0,1.0,2.0,0.0,2.5714285714285716,5.159365040297849,1,1,45,11,2011,0
FOODS_3_584_WI_1_validation,FOODS_3_584,FOODS_3,FOODS,WI_1,WI,d_287,2,2011-11-11,11141,VeteransDay,0,1,1,FOODS_3_584_WI_1,1.0,1.0,2.0,0.0,0.0,3.142857142857143,5.047394424471945,1,1,45,11,2011,0
HOBBIES_1_108_WI_2_validation,HOBBIES_1_108,HOBBIES_1,HOBBIES,WI_2,WI,d_287,0,2011-11-11,11141,VeteransDay,0,1,1,HOBBIES_1_108_WI_2,11.98,0.0,0.0,0.0,0.0,1.1428571428571428,1.676163419695052,1,1,45,11,2011,0
HOBBIES_2_062_WI_2_validation,HOBBIES_2_062,HOBBIES_2,HOBBIES,WI_2,WI,d_287,0,2011-11-11,11141,VeteransDay,0,1,1,HOBBIES_2_062_WI_2,4.97,0.0,0.0,0.0,0.0,1.0,1.7320508075688776,1,1,45,11,2011,0
HOUSEHOLD_1_255_WI_2_validation,HOUSEHOLD_1_255,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,d_287,0,2011-11-11,11141,VeteransDay,0,1,1,HOUSEHOLD_1_255_WI_2,8.87,0.0,0.0,0.0,0.0,1.0,1.7320508075688776,1,1,45,11,2011,0
HOUSEHOLD_2_292_WI_2_validation,HOUSEHOLD_2_292,HOUSEHOLD_2,HOUSEHOLD,WI_2,WI,d_287,0,2011-11-11,11141,VeteransDay,0,1,1,HOUSEHOLD_2_292_WI_2,15.97,0.0,0.0,0.0,0.0,0.5714285714285714,1.5118578920369092,1,1,45,11,2011,1
FOODS_2_042_WI_2_validation,FOODS_2_042,FOODS_2,FOODS,WI_2,WI,d_287,6,2011-11-11,11141,VeteransDay,0,1,1,FOODS_2_042_WI_2,2.24,2.0,2.0,8.0,0.0,1.4285714285714286,2.507132682112035,1,1,45,11,2011,0
FOODS_3_356_WI_2_validation,FOODS_3_356,FOODS_3,FOODS,WI_2,WI,d_287,0,2011-11-11,11141,VeteransDay,0,1,1,FOODS_3_356_WI_2,2.98,1.0,0.0,0.0,0.0,1.4285714285714286,2.507132682112035,1,1,45,11,2011,0
FOODS_3_805_WI_2_validation,FOODS_3_805,FOODS_3,FOODS,WI_2,WI,d_287,3,2011-11-11,11141,VeteransDay,0,1,1,FOODS_3_805_WI_2,1.0,5.0,2.0,0.0,0.0,1.1428571428571428,2.2677868380553634,1,1,45,11,2011,0
HOBBIES_1_337_WI_3_validation,HOBBIES_1_337,HOBBIES_1,HOBBIES,WI_3,WI,d_287,0,2011-11-11,11141,VeteransDay,0,1,1,HOBBIES_1_337_WI_3,3.67,0.0,1.0,3.0,0.0,1.2857142857142858,2.214669705568283,1,1,45,11,2011,0
HOBBIES_1_343_WI_3_validation,HOBBIES_1_343,HOBBIES_1,HOBBIES,WI_3,WI,d_287,0,2011-11-11,11141,VeteransDay,0,1,1,HOBBIES_1_343_WI_3,4.33,1.0,1.0,0.0,0.0,1.4285714285714286,2.14919697074224,1,1,45,11,2011,0
HOBBIES_2_011_WI_3_validation,HOBBIES_2_011,HOBBIES_2,HOBBIES,WI_3,WI,d_287,0,2011-11-11,11141,VeteransDay,0,1,1,HOBBIES_2_011_WI_3,0.97,0.0,0.0,0.0,0.0,1.4285714285714286,2.14919697074224,1,1,45,11,2011,0
HOUSEHOLD_2_209_WI_3_validation,HOUSEHOLD_2_209,HOUSEHOLD_2,HOUSEHOLD,WI_3,WI,d_287,0,2011-11-11,11141,VeteransDay,0,1,1,HOUSEHOLD_2_209_WI_3,8.47,0.0,0.0,0.0,0.0,1.4285714285714286,2.14919697074224,1,1,45,11,2011,0
HOUSEHOLD_2_211_WI_3_validation,HOUSEHOLD_2_211,HOUSEHOLD_2,HOUSEHOLD,WI_3,WI,d_287,0,2011-11-11,11141,VeteransDay,0,1,1,HOUSEHOLD_2_211_WI_3,20.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.7867957924694434,1,1,45,11,2011,1
HOUSEHOLD_2_287_WI_3_validation,HOUSEHOLD_2_287,HOUSEHOLD_2,HOUSEHOLD,WI_3,WI,d_287,0,2011-11-11,11141,VeteransDay,0,1,1,HOUSEHOLD_2_287_WI_3,1.87,1.0,0.0,0.0,0.0,0.7142857142857143,0.7559289460184547,1,1,45,11,2011,1
FOODS_2_127_WI_3_validation,FOODS_2_127,FOODS_2,FOODS,WI_3,WI,d_287,0,2011-11-11,11141,VeteransDay,0,1,1,FOODS_2_127_WI_3,6.97,1.0,0.0,1.0,0.0,0.42857142857142855,0.5345224838248489,1,1,45,11,2011,1
FOODS_2_212_WI_3_validation,FOODS_2_212,FOODS_2,FOODS,WI_3,WI,d_287,5,2011-11-11,11141,VeteransDay,0,1,1,FOODS_2_212_WI_3,4.12,4.0,5.0,5.0,0.0,0.7142857142857143,1.1126972805283737,1,1,45,11,2011,1
FOODS_2_317_WI_3_validation,FOODS_2_317,FOODS_2,FOODS,WI_3,WI,d_287,0,2011-11-11,11141,VeteransDay,0,1,1,FOODS_2_317_WI_3,11.97,0.0,0.0,0.0,0.0,0.5714285714285714,1.1338934190276817,1,1,45,11,2011,1
FOODS_3_023_WI_3_validation,FOODS_3_023,FOODS_3,FOODS,WI_3,WI,d_287,0,2011-11-11,11141,VeteransDay,0,1,1,FOODS_3_023_WI_3,3.78,1.0,5.0,0.0,0.0,0.8571428571428571,1.214985792587912,1,1,45,11,2011,1
FOODS_3_397_WI_3_validation,FOODS_3_397,FOODS_3,FOODS,WI_3,WI,d_287,0,2011-11-11,11141,VeteransDay,0,1,1,FOODS_3_397_WI_3,2.08,1.0,1.0,0.0,0.0,0.8571428571428571,1.214985792587912,1,1,45,11,2011,1
FOODS_3_692_WI_3_validation,FOODS_3_692,FOODS_3,FOODS,WI_3,WI,d_287,0,2011-11-11,11141,VeteransDay,0,1,1,FOODS_3_692_WI_3,0.82,14.0,5.0,24.0,0.0,1.2857142857142858,1.3801311186847087,1,1,45,11,2011,0
HOBBIES_1_100_CA_1_validation,HOBBIES_1_100,HOBBIES_1,HOBBIES,CA_1,CA,d_300,0,2011-11-24,11143,Thanksgiving,0,0,0,HOBBIES_1_100_CA_1,11.48,0.0,1.0,1.0,0.0,1.1428571428571428,1.4638501094228,1,0,47,11,2011,0
HOBBIES_1_287_CA_1_validation,HOBBIES_1_287,HOBBIES_1,HOBBIES,CA_1,CA,d_300,0,2011-11-24,11143,Thanksgiving,0,0,0,HOBBIES_1_287_CA_1,5.88,0.0,0.0,0.0,0.0,1.1428571428571428,1.4638501094228,1,0,47,11,2011,0
HOBBIES_2_076_CA_1_validation,HOBBIES_2_076,HOBBIES_2,HOBBIES,CA_1,CA,d_300,0,2011-11-24,11143,Thanksgiving,0,0,0,HOBBIES_2_076_CA_1,2.58,0.0,0.0,0.0,0.0,0.7142857142857143,1.2535663410560178,1,0,47,11,2011,1
HOUSEHOLD_1_468_CA_1_validation,HOUSEHOLD_1_468,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,d_300,0,2011-11-24,11143,Thanksgiving,0,0,0,HOUSEHOLD_1_468_CA_1,4.98,0.0,0.0,0.0,0.0,0.7142857142857143,1.2535663410560178,1,0,47,11,2011,1
HOUSEHOLD_1_537_CA_1_validation,HOUSEHOLD_1_537,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,d_300,0,2011-11-24,11143,Thanksgiving,0,0,0,HOUSEHOLD_1_537_CA_1,15.97,1.0,0.0,0.0,0.0,0.5714285714285714,1.1338934190276821,1,0,47,11,2011,1
HOUSEHOLD_2_362_CA_1_validation,HOUSEHOLD_2_362,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,d_300,0,2011-11-24,11143,Thanksgiving,0,0,0,HOUSEHOLD_2_362_CA_1,3.57,1.0,0.0,0.0,0.0,0.5714285714285714,1.1338934190276821,1,0,47,11,2011,1
HOUSEHOLD_2_408_CA_1_validation,HOUSEHOLD_2_408,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,d_300,1,2011-11-24,11143,Thanksgiving,0,0,0,HOUSEHOLD_2_408_CA_1,6.27,0.0,0.0,0.0,0.0,0.14285714285714285,0.37796447300922814,1,0,47,11,2011,1
FOODS_2_166_CA_1_validation,FOODS_2_166,FOODS_2,FOODS,CA_1,CA,d_300,0,2011-11-24,11143,Thanksgiving,0,0,0,FOODS_2_166_CA_1,2.24,2.0,10.0,3.0,0.0,0.8571428571428571,1.8644544714716094,1,0,47,11,2011,1
FOODS_2_382_CA_1_validation,FOODS_2_382,FOODS_2,FOODS,CA_1,CA,d_300,1,2011-11-24,11143,Thanksgiving,0,0,0,FOODS_2_382_CA_1,3.23,0.0,1.0,1.0,0.0,1.0,1.8257418583505542,1,0,47,11,2011,0
FOODS_3_096_CA_1_validation,FOODS_3_096,FOODS_3,FOODS,CA_1,CA,d_300,0,2011-11-24,11143,Thanksgiving,0,0,0,FOODS_3_096_CA_1,3.98,3.0,2.0,2.0,0.0,1.2857142857142858,1.7994708216848752,1,0,47,11,2011,0
HOBBIES_1_178_CA_2_validation,HOBBIES_1_178,HOBBIES_1,HOBBIES,CA_2,CA,d_300,2,2011-11-24,11143,Thanksgiving,0,0,0,HOBBIES_1_178_CA_2,0.5,4.0,2.0,3.0,0.0,1.5714285714285714,1.7182493859684496,1,0,47,11,2011,0
HOBBIES_2_116_CA_2_validation,HOBBIES_2_116,HOBBIES_2,HOBBIES,CA_2,CA,d_300,0,2011-11-24,11143,Thanksgiving,0,0,0,HOBBIES_2_116_CA_2,2.97,0.0,0.0,0.0,0.0,1.4285714285714286,1.8126539343499322,1,0,47,11,2011,0
FOODS_3_030_CA_2_validation,FOODS_3_030,FOODS_3,FOODS,CA_2,CA,d_300,0,2011-11-24,11143,Thanksgiving,0,0,0,FOODS_3_030_CA_2,1.28,0.0,8.0,4.0,0.0,2.5714285714285716,2.9358214555806392,1,0,47,11,2011,0
HOBBIES_1_165_CA_3_validation,HOBBIES_1_165,HOBBIES_1,HOBBIES,CA_3,CA,d_300,1,2011-11-24,11143,Thanksgiving,0,0,0,HOBBIES_1_165_CA_3,4.97,0.0,0.0,1.0,0.0,2.5714285714285716,2.9358214555806392,1,0,47,11,2011,0
HOBBIES_2_034_CA_3_validation,HOBBIES_2_034,HOBBIES_2,HOBBIES,CA_3,CA,d_300,0,2011-11-24,11143,Thanksgiving,0,0,0,HOBBIES_2_034_CA_3,2.47,0.0,0.0,0.0,0.0,2.2857142857142856,2.7516228977511754,1,0,47,11,2011,0
HOUSEHOLD_2_234_CA_3_validation,HOUSEHOLD_2_234,HOUSEHOLD_2,HOUSEHOLD,CA_3,CA,d_300,0,2011-11-24,11143,Thanksgiving,0,0,0,HOUSEHOLD_2_234_CA_3,5.94,0.0,0.0,1.0,0.0,2.142857142857143,2.853569193634026,1,0,47,11,2011,0
HOUSEHOLD_2_383_CA_3_validation,HOUSEHOLD_2_383,HOUSEHOLD_2,HOUSEHOLD,CA_3,CA,d_300,0,2011-11-24,11143,Thanksgiving,0,0,0,HOUSEHOLD_2_383_CA_3,3.97,2.0,0.0,0.0,0.0,1.8571428571428572,2.968084198523319,1,0,47,11,2011,0
FOODS_1_183_CA_3_validation,FOODS_1_183,FOODS_1,FOODS,CA_3,CA,d_300,4,2011-11-24,11143,Thanksgiving,0,0,0,FOODS_1_183_CA_3,2.88,1.0,0.0,8.0,0.0,1.5714285714285714,3.047247001100221,1,0,47,11,2011,0
FOODS_3_161_CA_3_validation,FOODS_3_161,FOODS_3,FOODS,CA_3,CA,d_300,0,2011-11-24,11143,Thanksgiving,0,0,0,FOODS_3_161_CA_3,1.98,1.0,0.0,1.0,0.0,1.7142857142857142,2.9840847683606286,1,0,47,11,2011,0
FOODS_3_678_CA_3_validation,FOODS_3_678,FOODS_3,FOODS,CA_3,CA,d_300,0,2011-11-24,11143,Thanksgiving,0,0,0,FOODS_3_678_CA_3,4.48,4.0,1.0,2.0,0.0,1.8571428571428572,3.338091841585121,1,0,47,11,2011,0
FOODS_3_765_CA_3_validation,FOODS_3_765,FOODS_3,FOODS,CA_3,CA,d_300,0,2011-11-24,11143,Thanksgiving,0,0,0,FOODS_3_765_CA_3,2.78,0.0,1.0,3.0,0.0,2.0,3.265986323710905,1,0,47,11,2011,0
HOBBIES_1_295_CA_4_validation,HOBBIES_1_295,HOBBIES_1,HOBBIES,CA_4,CA,d_300,5,2011-11-24,11143,Thanksgiving,0,0,0,HOBBIES_1_295_CA_4,0.5,2.0,10.0,7.0,0.0,2.5714285714285716,3.779644730092273,1,0,47,11,2011,0
HOBBIES_2_003_CA_4_validation,HOBBIES_2_003,HOBBIES_2,HOBBIES,CA_4,CA,d_300,0,2011-11-24,11143,Thanksgiving,0,0,0,HOBBIES_2_003_CA_4,1.97,0.0,0.0,0.0,0.0,2.5714285714285716,3.779644730092273,1,0,47,11,2011,0
HOUSEHOLD_2_062_CA_4_validation,HOUSEHOLD_2_062,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,d_300,0,2011-11-24,11143,Thanksgiving,0,0,0,HOUSEHOLD_2_062_CA_4,2.94,0.0,0.0,1.0,0.0,2.857142857142857,3.6253078686998643,1,0,47,11,2011,0
HOUSEHOLD_2_253_CA_4_validation,HOUSEHOLD_2_253,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,d_300,0,2011-11-24,11143,Thanksgiving,0,0,0,HOUSEHOLD_2_253_CA_4,5.48,0.0,0.0,0.0,0.0,2.857142857142857,3.6253078686998643,1,0,47,11,2011,0
FOODS_2_126_CA_4_validation,FOODS_2_126,FOODS_2,FOODS,CA_4,CA,d_300,0,2011-11-24,11143,Thanksgiving,0,0,0,FOODS_2_126_CA_4,4.12,0.0,0.0,0.0,0.0,2.7142857142857144,3.7289089429432187,1,0,47,11,2011,0
FOODS_2_173_CA_4_validation,FOODS_2_173,FOODS_2,FOODS,CA_4,CA,d_300,0,2011-11-24,11143,Thanksgiving,0,0,0,FOODS_2_173_CA_4,8.67,0.0,0.0,0.0,0.0,1.4285714285714286,2.572750982712401,1,0,47,11,2011,0
FOODS_3_309_CA_4_validation,FOODS_3_309,FOODS_3,FOODS,CA_4,CA,d_300,0,2011-11-24,11143,Thanksgiving,0,0,0,FOODS_3_309_CA_4,1.98,0.0,1.0,0.0,0.0,1.2857142857142858,2.6276913640612194,1,0,47,11,2011,0
FOODS_3_328_CA_4_validation,FOODS_3_328,FOODS_3,FOODS,CA_4,CA,d_300,0,2011-11-24,11143,Thanksgiving,0,0,0,FOODS_3_328_CA_4,3.5,1.0,0.0,0.0,0.0,0.42857142857142855,0.7867957924694472,1,0,47,11,2011,1
FOODS_3_465_CA_4_validation,FOODS_3_465,FOODS_3,FOODS,CA_4,CA,d_300,1,2011-11-24,11143,Thanksgiving,0,0,0,FOODS_3_465_CA_4,1.98,1.0,4.0,2.0,0.0,0.5714285714285714,0.7867957924694473,1,0,47,11,2011,1
HOBBIES_1_084_TX_1_validation,HOBBIES_1_084,HOBBIES_1,HOBBIES,TX_1,TX,d_300,0,2011-11-24,11143,Thanksgiving,0,0,0,HOBBIES_1_084_TX_1,3.98,0.0,0.0,1.0,0.0,0.2857142857142857,0.4879500364742731,1,0,47,11,2011,1
HOBBIES_1_163_TX_1_validation,HOBBIES_1_163,HOBBIES_1,HOBBIES,TX_1,TX,d_300,0,2011-11-24,11143,Thanksgiving,0,0,0,HOBBIES_1_163_TX_1,8.64,0.0,2.0,0.0,0.0,0.2857142857142857,0.4879500364742731,1,0,47,11,2011,1
