sku_store,item_id,store_id,state_id,cat_id
FOODS_1_081_TX_1,FOODS_1_081,TX_1,TX,FOODS
FOODS_1_082_TX_1,FOODS_1_082,TX_1,TX,FOODS
FOODS_1_083_TX_1,FOODS_1_083,TX_1,TX,FOODS
FOODS_1_084_TX_1,FOODS_1_084,TX_1,TX,FOODS
FOODS_1_085_TX_1,FOODS_1_085,TX_1,TX,FOODS
FOODS_1_086_TX_1,FOODS_1_086,TX_1,TX,FOODS
FOODS_1_087_TX_1,FOODS_1_087,TX_1,TX,FOODS
FOODS_1_088_TX_1,FOODS_1_088,TX_1,TX,FOODS
FOODS_1_089_TX_1,FOODS_1_089,TX_1,TX,FOODS
FOODS_1_090_TX_1,FOODS_1_090,TX_1,TX,FOODS
FOODS_1_091_TX_1,FOODS_1_091,TX_1,TX,FOODS
FOODS_1_092_TX_1,FOODS_1_092,TX_1,TX,FOODS
FOODS_1_093_TX_1,FOODS_1_093,TX_1,TX,FOODS
FOODS_1_094_TX_1,FOODS_1_094,TX_1,TX,FOODS
FOODS_1_095_TX_1,FOODS_1_095,TX_1,TX,FOODS
FOODS_1_096_TX_1,FOODS_1_096,TX_1,TX,FOODS
FOODS_1_097_TX_1,FOODS_1_097,TX_1,TX,FOODS
FOODS_1_098_TX_1,FOODS_1_098,TX_1,TX,FOODS
FOODS_1_099_TX_1,FOODS_1_099,TX_1,TX,FOODS
FOODS_1_101_TX_1,FOODS_1_101,TX_1,TX,FOODS
FOODS_1_102_TX_1,FOODS_1_102,TX_1,TX,FOODS
FOODS_1_103_TX_1,FOODS_1_103,TX_1,TX,FOODS
FOODS_1_104_TX_1,FOODS_1_104,TX_1,TX,FOODS
FOODS_1_105_TX_1,FOODS_1_105,TX_1,TX,FOODS
FOODS_1_106_TX_1,FOODS_1_106,TX_1,TX,FOODS
FOODS_1_107_TX_1,FOODS_1_107,TX_1,TX,FOODS
FOODS_1_108_TX_1,FOODS_1_108,TX_1,TX,FOODS
FOODS_1_109_TX_1,FOODS_1_109,TX_1,TX,FOODS
FOODS_1_110_TX_1,FOODS_1_110,TX_1,TX,FOODS
FOODS_1_111_TX_1,FOODS_1_111,TX_1,TX,FOODS
FOODS_1_112_TX_1,FOODS_1_112,TX_1,TX,FOODS
FOODS_1_113_TX_1,FOODS_1_113,TX_1,TX,FOODS
FOODS_1_114_TX_1,FOODS_1_114,TX_1,TX,FOODS
FOODS_1_115_TX_1,FOODS_1_115,TX_1,TX,FOODS
FOODS_1_116_TX_1,FOODS_1_116,TX_1,TX,FOODS
FOODS_1_117_TX_1,FOODS_1_117,TX_1,TX,FOODS
FOODS_1_118_TX_1,FOODS_1_118,TX_1,TX,FOODS
FOODS_1_119_TX_1,FOODS_1_119,TX_1,TX,FOODS
FOODS_1_120_TX_1,FOODS_1_120,TX_1,TX,FOODS
FOODS_1_121_TX_1,FOODS_1_121,TX_1,TX,FOODS
FOODS_1_122_TX_1,FOODS_1_122,TX_1,TX,FOODS
FOODS_1_123_TX_1,FOODS_1_123,TX_1,TX,FOODS
FOODS_1_124_TX_1,FOODS_1_124,TX_1,TX,FOODS
FOODS_1_125_TX_1,FOODS_1_125,TX_1,TX,FOODS
FOODS_1_126_TX_1,FOODS_1_126,TX_1,TX,FOODS
FOODS_1_127_TX_1,FOODS_1_127,TX_1,TX,FOODS
FOODS_1_128_TX_1,FOODS_1_128,TX_1,TX,FOODS
FOODS_1_129_TX_1,FOODS_1_129,TX_1,TX,FOODS
FOODS_1_130_TX_1,FOODS_1_130,TX_1,TX,FOODS
FOODS_1_131_TX_1,FOODS_1_131,TX_1,TX,FOODS
FOODS_1_132_TX_1,FOODS_1_132,TX_1,TX,FOODS
FOODS_1_133_TX_1,FOODS_1_133,TX_1,TX,FOODS
FOODS_1_134_TX_1,FOODS_1_134,TX_1,TX,FOODS
FOODS_1_135_TX_1,FOODS_1_135,TX_1,TX,FOODS
FOODS_1_136_TX_1,FOODS_1_136,TX_1,TX,FOODS
FOODS_1_137_TX_1,FOODS_1_137,TX_1,TX,FOODS
FOODS_1_138_TX_1,FOODS_1_138,TX_1,TX,FOODS
FOODS_1_139_TX_1,FOODS_1_139,TX_1,TX,FOODS
FOODS_1_140_TX_1,FOODS_1_140,TX_1,TX,FOODS
FOODS_1_141_TX_1,FOODS_1_141,TX_1,TX,FOODS
FOODS_1_142_TX_1,FOODS_1_142,TX_1,TX,FOODS
FOODS_1_143_TX_1,FOODS_1_143,TX_1,TX,FOODS
FOODS_1_144_TX_1,FOODS_1_144,TX_1,TX,FOODS
FOODS_1_145_TX_1,FOODS_1_145,TX_1,TX,FOODS
FOODS_1_146_TX_1,FOODS_1_146,TX_1,TX,FOODS
FOODS_1_147_TX_1,FOODS_1_147,TX_1,TX,FOODS
FOODS_1_148_TX_1,FOODS_1_148,TX_1,TX,FOODS
FOODS_1_149_TX_1,FOODS_1_149,TX_1,TX,FOODS
FOODS_1_150_TX_1,FOODS_1_150,TX_1,TX,FOODS
FOODS_1_151_TX_1,FOODS_1_151,TX_1,TX,FOODS
FOODS_1_152_TX_1,FOODS_1_152,TX_1,TX,FOODS
FOODS_1_153_TX_1,FOODS_1_153,TX_1,TX,FOODS
FOODS_1_154_TX_1,FOODS_1_154,TX_1,TX,FOODS
FOODS_1_155_TX_1,FOODS_1_155,TX_1,TX,FOODS
FOODS_1_156_TX_1,FOODS_1_156,TX_1,TX,FOODS
FOODS_1_157_TX_1,FOODS_1_157,TX_1,TX,FOODS
FOODS_1_158_TX_1,FOODS_1_158,TX_1,TX,FOODS
FOODS_1_159_TX_1,FOODS_1_159,TX_1,TX,FOODS
FOODS_1_160_TX_1,FOODS_1_160,TX_1,TX,FOODS
FOODS_1_161_TX_1,FOODS_1_161,TX_1,TX,FOODS
FOODS_1_162_TX_1,FOODS_1_162,TX_1,TX,FOODS
FOODS_1_163_TX_1,FOODS_1_163,TX_1,TX,FOODS
FOODS_1_164_TX_1,FOODS_1_164,TX_1,TX,FOODS
FOODS_1_166_TX_1,FOODS_1_166,TX_1,TX,FOODS
FOODS_1_167_TX_1,FOODS_1_167,TX_1,TX,FOODS
FOODS_1_168_TX_1,FOODS_1_168,TX_1,TX,FOODS
FOODS_1_169_TX_1,FOODS_1_169,TX_1,TX,FOODS
FOODS_1_170_TX_1,FOODS_1_170,TX_1,TX,FOODS
FOODS_1_171_TX_1,FOODS_1_171,TX_1,TX,FOODS
FOODS_1_172_TX_1,FOODS_1_172,TX_1,TX,FOODS
FOODS_1_173_TX_1,FOODS_1_173,TX_1,TX,FOODS
FOODS_1_174_TX_1,FOODS_1_174,TX_1,TX,FOODS
FOODS_1_175_TX_1,FOODS_1_175,TX_1,TX,FOODS
FOODS_1_176_TX_1,FOODS_1_176,TX_1,TX,FOODS
FOODS_1_177_TX_1,FOODS_1_177,TX_1,TX,FOODS
FOODS_1_178_TX_1,FOODS_1_178,TX_1,TX,FOODS
FOODS_1_179_TX_1,FOODS_1_179,TX_1,TX,FOODS
FOODS_1_180_TX_1,FOODS_1_180,TX_1,TX,FOODS
FOODS_1_181_TX_1,FOODS_1_181,TX_1,TX,FOODS
FOODS_1_182_TX_1,FOODS_1_182,TX_1,TX,FOODS
FOODS_1_183_TX_1,FOODS_1_183,TX_1,TX,FOODS
FOODS_1_184_TX_1,FOODS_1_184,TX_1,TX,FOODS
FOODS_1_185_TX_1,FOODS_1_185,TX_1,TX,FOODS
FOODS_1_186_TX_1,FOODS_1_186,TX_1,TX,FOODS
FOODS_1_187_TX_1,FOODS_1_187,TX_1,TX,FOODS
FOODS_1_188_TX_1,FOODS_1_188,TX_1,TX,FOODS
FOODS_1_189_TX_1,FOODS_1_189,TX_1,TX,FOODS
FOODS_1_190_TX_1,FOODS_1_190,TX_1,TX,FOODS
FOODS_1_191_TX_1,FOODS_1_191,TX_1,TX,FOODS
FOODS_1_192_TX_1,FOODS_1_192,TX_1,TX,FOODS
FOODS_1_193_TX_1,FOODS_1_193,TX_1,TX,FOODS
FOODS_1_194_TX_1,FOODS_1_194,TX_1,TX,FOODS
FOODS_1_195_TX_1,FOODS_1_195,TX_1,TX,FOODS
FOODS_1_196_TX_1,FOODS_1_196,TX_1,TX,FOODS
FOODS_1_197_TX_1,FOODS_1_197,TX_1,TX,FOODS
FOODS_1_198_TX_1,FOODS_1_198,TX_1,TX,FOODS
FOODS_1_199_TX_1,FOODS_1_199,TX_1,TX,FOODS
FOODS_1_200_TX_1,FOODS_1_200,TX_1,TX,FOODS
FOODS_1_201_TX_1,FOODS_1_201,TX_1,TX,FOODS
FOODS_1_202_TX_1,FOODS_1_202,TX_1,TX,FOODS
FOODS_1_203_TX_1,FOODS_1_203,TX_1,TX,FOODS
FOODS_1_204_TX_1,FOODS_1_204,TX_1,TX,FOODS
FOODS_1_205_TX_1,FOODS_1_205,TX_1,TX,FOODS
FOODS_1_206_TX_1,FOODS_1_206,TX_1,TX,FOODS
FOODS_1_207_TX_1,FOODS_1_207,TX_1,TX,FOODS
FOODS_1_208_TX_1,FOODS_1_208,TX_1,TX,FOODS
FOODS_1_209_TX_1,FOODS_1_209,TX_1,TX,FOODS
FOODS_1_210_TX_1,FOODS_1_210,TX_1,TX,FOODS
FOODS_1_211_TX_1,FOODS_1_211,TX_1,TX,FOODS
FOODS_1_212_TX_1,FOODS_1_212,TX_1,TX,FOODS
FOODS_1_213_TX_1,FOODS_1_213,TX_1,TX,FOODS
FOODS_1_214_TX_1,FOODS_1_214,TX_1,TX,FOODS
FOODS_1_215_TX_1,FOODS_1_215,TX_1,TX,FOODS
FOODS_1_216_TX_1,FOODS_1_216,TX_1,TX,FOODS
FOODS_1_217_TX_1,FOODS_1_217,TX_1,TX,FOODS
FOODS_1_218_TX_1,FOODS_1_218,TX_1,TX,FOODS
FOODS_1_219_TX_1,FOODS_1_219,TX_1,TX,FOODS
FOODS_2_001_TX_1,FOODS_2_001,TX_1,TX,FOODS
FOODS_2_002_TX_1,FOODS_2_002,TX_1,TX,FOODS
FOODS_2_003_TX_1,FOODS_2_003,TX_1,TX,FOODS
FOODS_2_004_TX_1,FOODS_2_004,TX_1,TX,FOODS
FOODS_2_005_TX_1,FOODS_2_005,TX_1,TX,FOODS
FOODS_2_006_TX_1,FOODS_2_006,TX_1,TX,FOODS
FOODS_2_007_TX_1,FOODS_2_007,TX_1,TX,FOODS
FOODS_2_008_TX_1,FOODS_2_008,TX_1,TX,FOODS
FOODS_2_009_TX_1,FOODS_2_009,TX_1,TX,FOODS
FOODS_2_010_TX_1,FOODS_2_010,TX_1,TX,FOODS
FOODS_2_011_TX_1,FOODS_2_011,TX_1,TX,FOODS
FOODS_2_012_TX_1,FOODS_2_012,TX_1,TX,FOODS
FOODS_2_013_TX_1,FOODS_2_013,TX_1,TX,FOODS
FOODS_2_014_TX_1,FOODS_2_014,TX_1,TX,FOODS
FOODS_2_015_TX_1,FOODS_2_015,TX_1,TX,FOODS
FOODS_2_016_TX_1,FOODS_2_016,TX_1,TX,FOODS
FOODS_2_017_TX_1,FOODS_2_017,TX_1,TX,FOODS
FOODS_2_018_TX_1,FOODS_2_018,TX_1,TX,FOODS
FOODS_2_019_TX_1,FOODS_2_019,TX_1,TX,FOODS
FOODS_2_020_TX_1,FOODS_2_020,TX_1,TX,FOODS
FOODS_2_021_TX_1,FOODS_2_021,TX_1,TX,FOODS
FOODS_2_022_TX_1,FOODS_2_022,TX_1,TX,FOODS
FOODS_2_023_TX_1,FOODS_2_023,TX_1,TX,FOODS
FOODS_2_024_TX_1,FOODS_2_024,TX_1,TX,FOODS
FOODS_2_025_TX_1,FOODS_2_025,TX_1,TX,FOODS
FOODS_2_026_TX_1,FOODS_2_026,TX_1,TX,FOODS
FOODS_2_027_TX_1,FOODS_2_027,TX_1,TX,FOODS
FOODS_2_028_TX_1,FOODS_2_028,TX_1,TX,FOODS
FOODS_2_029_TX_1,FOODS_2_029,TX_1,TX,FOODS
FOODS_2_030_TX_1,FOODS_2_030,TX_1,TX,FOODS
FOODS_2_031_TX_1,FOODS_2_031,TX_1,TX,FOODS
FOODS_2_032_TX_1,FOODS_2_032,TX_1,TX,FOODS
FOODS_2_033_TX_1,FOODS_2_033,TX_1,TX,FOODS
FOODS_2_034_TX_1,FOODS_2_034,TX_1,TX,FOODS
FOODS_2_035_TX_1,FOODS_2_035,TX_1,TX,FOODS
FOODS_2_036_TX_1,FOODS_2_036,TX_1,TX,FOODS
FOODS_2_037_TX_1,FOODS_2_037,TX_1,TX,FOODS
FOODS_2_038_TX_1,FOODS_2_038,TX_1,TX,FOODS
FOODS_2_039_TX_1,FOODS_2_039,TX_1,TX,FOODS
FOODS_2_040_TX_1,FOODS_2_040,TX_1,TX,FOODS
FOODS_2_041_TX_1,FOODS_2_041,TX_1,TX,FOODS
FOODS_2_042_TX_1,FOODS_2_042,TX_1,TX,FOODS
FOODS_2_043_TX_1,FOODS_2_043,TX_1,TX,FOODS
FOODS_2_044_TX_1,FOODS_2_044,TX_1,TX,FOODS
FOODS_2_045_TX_1,FOODS_2_045,TX_1,TX,FOODS
FOODS_2_046_TX_1,FOODS_2_046,TX_1,TX,FOODS
FOODS_2_047_TX_1,FOODS_2_047,TX_1,TX,FOODS
FOODS_2_048_TX_1,FOODS_2_048,TX_1,TX,FOODS
FOODS_2_049_TX_1,FOODS_2_049,TX_1,TX,FOODS
FOODS_2_050_TX_1,FOODS_2_050,TX_1,TX,FOODS
FOODS_2_051_TX_1,FOODS_2_051,TX_1,TX,FOODS
FOODS_2_052_TX_1,FOODS_2_052,TX_1,TX,FOODS
FOODS_2_053_TX_1,FOODS_2_053,TX_1,TX,FOODS
FOODS_2_054_TX_1,FOODS_2_054,TX_1,TX,FOODS
FOODS_2_055_TX_1,FOODS_2_055,TX_1,TX,FOODS
FOODS_2_056_TX_1,FOODS_2_056,TX_1,TX,FOODS
FOODS_2_057_TX_1,FOODS_2_057,TX_1,TX,FOODS
FOODS_2_058_TX_1,FOODS_2_058,TX_1,TX,FOODS
FOODS_2_059_TX_1,FOODS_2_059,TX_1,TX,FOODS
FOODS_2_060_TX_1,FOODS_2_060,TX_1,TX,FOODS
FOODS_2_061_TX_1,FOODS_2_061,TX_1,TX,FOODS
FOODS_2_062_TX_1,FOODS_2_062,TX_1,TX,FOODS
FOODS_2_063_TX_1,FOODS_2_063,TX_1,TX,FOODS
FOODS_2_064_TX_1,FOODS_2_064,TX_1,TX,FOODS
FOODS_2_065_TX_1,FOODS_2_065,TX_1,TX,FOODS
FOODS_2_066_TX_1,FOODS_2_066,TX_1,TX,FOODS
FOODS_2_067_TX_1,FOODS_2_067,TX_1,TX,FOODS
FOODS_2_068_TX_1,FOODS_2_068,TX_1,TX,FOODS
FOODS_2_069_TX_1,FOODS_2_069,TX_1,TX,FOODS
FOODS_2_070_TX_1,FOODS_2_070,TX_1,TX,FOODS
FOODS_2_071_TX_1,FOODS_2_071,TX_1,TX,FOODS
FOODS_2_072_TX_1,FOODS_2_072,TX_1,TX,FOODS
FOODS_2_073_TX_1,FOODS_2_073,TX_1,TX,FOODS
FOODS_2_074_TX_1,FOODS_2_074,TX_1,TX,FOODS
FOODS_2_075_TX_1,FOODS_2_075,TX_1,TX,FOODS
FOODS_2_076_TX_1,FOODS_2_076,TX_1,TX,FOODS
FOODS_2_077_TX_1,FOODS_2_077,TX_1,TX,FOODS
FOODS_2_078_TX_1,FOODS_2_078,TX_1,TX,FOODS
FOODS_2_079_TX_1,FOODS_2_079,TX_1,TX,FOODS
FOODS_2_080_TX_1,FOODS_2_080,TX_1,TX,FOODS
FOODS_2_081_TX_1,FOODS_2_081,TX_1,TX,FOODS
FOODS_2_082_TX_1,FOODS_2_082,TX_1,TX,FOODS
FOODS_2_083_TX_1,FOODS_2_083,TX_1,TX,FOODS
FOODS_2_084_TX_1,FOODS_2_084,TX_1,TX,FOODS
FOODS_2_085_TX_1,FOODS_2_085,TX_1,TX,FOODS
FOODS_2_086_TX_1,FOODS_2_086,TX_1,TX,FOODS
FOODS_2_087_TX_1,FOODS_2_087,TX_1,TX,FOODS
FOODS_2_088_TX_1,FOODS_2_088,TX_1,TX,FOODS
FOODS_2_089_TX_1,FOODS_2_089,TX_1,TX,FOODS
FOODS_2_090_TX_1,FOODS_2_090,TX_1,TX,FOODS
FOODS_2_091_TX_1,FOODS_2_091,TX_1,TX,FOODS
FOODS_2_092_TX_1,FOODS_2_092,TX_1,TX,FOODS
FOODS_2_093_TX_1,FOODS_2_093,TX_1,TX,FOODS
FOODS_2_094_TX_1,FOODS_2_094,TX_1,TX,FOODS
FOODS_2_095_TX_1,FOODS_2_095,TX_1,TX,FOODS
FOODS_2_096_TX_1,FOODS_2_096,TX_1,TX,FOODS
FOODS_2_097_TX_1,FOODS_2_097,TX_1,TX,FOODS
FOODS_2_099_TX_1,FOODS_2_099,TX_1,TX,FOODS
FOODS_2_100_TX_1,FOODS_2_100,TX_1,TX,FOODS
FOODS_2_101_TX_1,FOODS_2_101,TX_1,TX,FOODS
FOODS_2_102_TX_1,FOODS_2_102,TX_1,TX,FOODS
FOODS_2_103_TX_1,FOODS_2_103,TX_1,TX,FOODS
FOODS_2_104_TX_1,FOODS_2_104,TX_1,TX,FOODS
FOODS_2_105_TX_1,FOODS_2_105,TX_1,TX,FOODS
FOODS_2_106_TX_1,FOODS_2_106,TX_1,TX,FOODS
FOODS_2_107_TX_1,FOODS_2_107,TX_1,TX,FOODS
FOODS_2_108_TX_1,FOODS_2_108,TX_1,TX,FOODS
FOODS_2_109_TX_1,FOODS_2_109,TX_1,TX,FOODS
FOODS_2_110_TX_1,FOODS_2_110,TX_1,TX,FOODS
FOODS_2_111_TX_1,FOODS_2_111,TX_1,TX,FOODS
FOODS_2_112_TX_1,FOODS_2_112,TX_1,TX,FOODS
FOODS_2_113_TX_1,FOODS_2_113,TX_1,TX,FOODS
FOODS_2_114_TX_1,FOODS_2_114,TX_1,TX,FOODS
FOODS_2_115_TX_1,FOODS_2_115,TX_1,TX,FOODS
FOODS_2_116_TX_1,FOODS_2_116,TX_1,TX,FOODS
FOODS_2_117_TX_1,FOODS_2_117,TX_1,TX,FOODS
FOODS_2_118_TX_1,FOODS_2_118,TX_1,TX,FOODS
FOODS_2_119_TX_1,FOODS_2_119,TX_1,TX,FOODS
FOODS_2_120_TX_1,FOODS_2_120,TX_1,TX,FOODS
FOODS_2_121_TX_1,FOODS_2_121,TX_1,TX,FOODS
FOODS_2_122_TX_1,FOODS_2_122,TX_1,TX,FOODS
FOODS_2_123_TX_1,FOODS_2_123,TX_1,TX,FOODS
FOODS_2_124_TX_1,FOODS_2_124,TX_1,TX,FOODS
FOODS_2_125_TX_1,FOODS_2_125,TX_1,TX,FOODS
FOODS_2_126_TX_1,FOODS_2_126,TX_1,TX,FOODS
FOODS_2_127_TX_1,FOODS_2_127,TX_1,TX,FOODS
FOODS_2_128_TX_1,FOODS_2_128,TX_1,TX,FOODS
FOODS_2_129_TX_1,FOODS_2_129,TX_1,TX,FOODS
FOODS_2_130_TX_1,FOODS_2_130,TX_1,TX,FOODS
FOODS_2_131_TX_1,FOODS_2_131,TX_1,TX,FOODS
FOODS_2_132_TX_1,FOODS_2_132,TX_1,TX,FOODS
FOODS_2_133_TX_1,FOODS_2_133,TX_1,TX,FOODS
FOODS_2_134_TX_1,FOODS_2_134,TX_1,TX,FOODS
FOODS_2_135_TX_1,FOODS_2_135,TX_1,TX,FOODS
FOODS_2_136_TX_1,FOODS_2_136,TX_1,TX,FOODS
FOODS_2_137_TX_1,FOODS_2_137,TX_1,TX,FOODS
FOODS_2_138_TX_1,FOODS_2_138,TX_1,TX,FOODS
FOODS_2_139_TX_1,FOODS_2_139,TX_1,TX,FOODS
FOODS_2_140_TX_1,FOODS_2_140,TX_1,TX,FOODS
FOODS_2_141_TX_1,FOODS_2_141,TX_1,TX,FOODS
FOODS_2_142_TX_1,FOODS_2_142,TX_1,TX,FOODS
FOODS_2_143_TX_1,FOODS_2_143,TX_1,TX,FOODS
FOODS_2_144_TX_1,FOODS_2_144,TX_1,TX,FOODS
FOODS_2_145_TX_1,FOODS_2_145,TX_1,TX,FOODS
FOODS_2_146_TX_1,FOODS_2_146,TX_1,TX,FOODS
FOODS_2_147_TX_1,FOODS_2_147,TX_1,TX,FOODS
FOODS_2_148_TX_1,FOODS_2_148,TX_1,TX,FOODS
FOODS_2_149_TX_1,FOODS_2_149,TX_1,TX,FOODS
FOODS_2_150_TX_1,FOODS_2_150,TX_1,TX,FOODS
FOODS_2_151_TX_1,FOODS_2_151,TX_1,TX,FOODS
FOODS_2_152_TX_1,FOODS_2_152,TX_1,TX,FOODS
FOODS_2_153_TX_1,FOODS_2_153,TX_1,TX,FOODS
FOODS_2_154_TX_1,FOODS_2_154,TX_1,TX,FOODS
FOODS_2_155_TX_1,FOODS_2_155,TX_1,TX,FOODS
FOODS_2_156_TX_1,FOODS_2_156,TX_1,TX,FOODS
FOODS_2_157_TX_1,FOODS_2_157,TX_1,TX,FOODS
FOODS_2_158_TX_1,FOODS_2_158,TX_1,TX,FOODS
FOODS_2_159_TX_1,FOODS_2_159,TX_1,TX,FOODS
FOODS_2_160_TX_1,FOODS_2_160,TX_1,TX,FOODS
FOODS_2_161_TX_1,FOODS_2_161,TX_1,TX,FOODS
FOODS_2_162_TX_1,FOODS_2_162,TX_1,TX,FOODS
FOODS_2_163_TX_1,FOODS_2_163,TX_1,TX,FOODS
FOODS_2_164_TX_1,FOODS_2_164,TX_1,TX,FOODS
FOODS_2_165_TX_1,FOODS_2_165,TX_1,TX,FOODS
FOODS_2_166_TX_1,FOODS_2_166,TX_1,TX,FOODS
FOODS_2_167_TX_1,FOODS_2_167,TX_1,TX,FOODS
FOODS_2_168_TX_1,FOODS_2_168,TX_1,TX,FOODS
FOODS_2_169_TX_1,FOODS_2_169,TX_1,TX,FOODS
FOODS_2_170_TX_1,FOODS_2_170,TX_1,TX,FOODS
FOODS_2_171_TX_1,FOODS_2_171,TX_1,TX,FOODS
FOODS_2_172_TX_1,FOODS_2_172,TX_1,TX,FOODS
FOODS_2_173_TX_1,FOODS_2_173,TX_1,TX,FOODS
FOODS_2_174_TX_1,FOODS_2_174,TX_1,TX,FOODS
FOODS_2_175_TX_1,FOODS_2_175,TX_1,TX,FOODS
FOODS_2_176_TX_1,FOODS_2_176,TX_1,TX,FOODS
FOODS_2_177_TX_1,FOODS_2_177,TX_1,TX,FOODS
FOODS_2_178_TX_1,FOODS_2_178,TX_1,TX,FOODS
FOODS_2_179_TX_1,FOODS_2_179,TX_1,TX,FOODS
FOODS_2_180_TX_1,FOODS_2_180,TX_1,TX,FOODS
FOODS_2_181_TX_1,FOODS_2_181,TX_1,TX,FOODS
FOODS_2_182_TX_1,FOODS_2_182,TX_1,TX,FOODS
FOODS_2_183_TX_1,FOODS_2_183,TX_1,TX,FOODS
FOODS_2_184_TX_1,FOODS_2_184,TX_1,TX,FOODS
FOODS_2_185_TX_1,FOODS_2_185,TX_1,TX,FOODS
FOODS_2_186_TX_1,FOODS_2_186,TX_1,TX,FOODS
FOODS_2_187_TX_1,FOODS_2_187,TX_1,TX,FOODS
FOODS_2_188_TX_1,FOODS_2_188,TX_1,TX,FOODS
FOODS_2_189_TX_1,FOODS_2_189,TX_1,TX,FOODS
FOODS_2_190_TX_1,FOODS_2_190,TX_1,TX,FOODS
FOODS_2_191_TX_1,FOODS_2_191,TX_1,TX,FOODS
FOODS_2_192_TX_1,FOODS_2_192,TX_1,TX,FOODS
FOODS_2_193_TX_1,FOODS_2_193,TX_1,TX,FOODS
FOODS_2_194_TX_1,FOODS_2_194,TX_1,TX,FOODS
FOODS_2_195_TX_1,FOODS_2_195,TX_1,TX,FOODS
FOODS_2_196_TX_1,FOODS_2_196,TX_1,TX,FOODS
FOODS_2_197_TX_1,FOODS_2_197,TX_1,TX,FOODS
FOODS_2_198_TX_1,FOODS_2_198,TX_1,TX,FOODS
FOODS_2_199_TX_1,FOODS_2_199,TX_1,TX,FOODS
FOODS_2_200_TX_1,FOODS_2_200,TX_1,TX,FOODS
FOODS_2_201_TX_1,FOODS_2_201,TX_1,TX,FOODS
FOODS_2_202_TX_1,FOODS_2_202,TX_1,TX,FOODS
FOODS_2_203_TX_1,FOODS_2_203,TX_1,TX,FOODS
FOODS_2_204_TX_1,FOODS_2_204,TX_1,TX,FOODS
FOODS_2_205_TX_1,FOODS_2_205,TX_1,TX,FOODS
FOODS_2_206_TX_1,FOODS_2_206,TX_1,TX,FOODS
FOODS_2_207_TX_1,FOODS_2_207,TX_1,TX,FOODS
FOODS_2_208_TX_1,FOODS_2_208,TX_1,TX,FOODS
FOODS_2_209_TX_1,FOODS_2_209,TX_1,TX,FOODS
FOODS_2_210_TX_1,FOODS_2_210,TX_1,TX,FOODS
FOODS_2_211_TX_1,FOODS_2_211,TX_1,TX,FOODS
FOODS_2_212_TX_1,FOODS_2_212,TX_1,TX,FOODS
FOODS_2_213_TX_1,FOODS_2_213,TX_1,TX,FOODS
FOODS_2_214_TX_1,FOODS_2_214,TX_1,TX,FOODS
FOODS_2_215_TX_1,FOODS_2_215,TX_1,TX,FOODS
FOODS_2_216_TX_1,FOODS_2_216,TX_1,TX,FOODS
FOODS_2_217_TX_1,FOODS_2_217,TX_1,TX,FOODS
FOODS_2_218_TX_1,FOODS_2_218,TX_1,TX,FOODS
FOODS_2_219_TX_1,FOODS_2_219,TX_1,TX,FOODS
FOODS_2_220_TX_1,FOODS_2_220,TX_1,TX,FOODS
FOODS_2_221_TX_1,FOODS_2_221,TX_1,TX,FOODS
FOODS_2_222_TX_1,FOODS_2_222,TX_1,TX,FOODS
FOODS_2_223_TX_1,FOODS_2_223,TX_1,TX,FOODS
FOODS_2_224_TX_1,FOODS_2_224,TX_1,TX,FOODS
FOODS_2_225_TX_1,FOODS_2_225,TX_1,TX,FOODS
FOODS_2_226_TX_1,FOODS_2_226,TX_1,TX,FOODS
FOODS_2_227_TX_1,FOODS_2_227,TX_1,TX,FOODS
FOODS_2_228_TX_1,FOODS_2_228,TX_1,TX,FOODS
FOODS_2_229_TX_1,FOODS_2_229,TX_1,TX,FOODS
FOODS_2_230_TX_1,FOODS_2_230,TX_1,TX,FOODS
FOODS_2_231_TX_1,FOODS_2_231,TX_1,TX,FOODS
FOODS_2_232_TX_1,FOODS_2_232,TX_1,TX,FOODS
FOODS_2_233_TX_1,FOODS_2_233,TX_1,TX,FOODS
FOODS_2_234_TX_1,FOODS_2_234,TX_1,TX,FOODS
FOODS_2_235_TX_1,FOODS_2_235,TX_1,TX,FOODS
FOODS_2_236_TX_1,FOODS_2_236,TX_1,TX,FOODS
FOODS_2_237_TX_1,FOODS_2_237,TX_1,TX,FOODS
FOODS_2_238_TX_1,FOODS_2_238,TX_1,TX,FOODS
FOODS_2_239_TX_1,FOODS_2_239,TX_1,TX,FOODS
FOODS_2_240_TX_1,FOODS_2_240,TX_1,TX,FOODS
FOODS_2_241_TX_1,FOODS_2_241,TX_1,TX,FOODS
FOODS_2_242_TX_1,FOODS_2_242,TX_1,TX,FOODS
FOODS_2_243_TX_1,FOODS_2_243,TX_1,TX,FOODS
FOODS_2_244_TX_1,FOODS_2_244,TX_1,TX,FOODS
FOODS_2_245_TX_1,FOODS_2_245,TX_1,TX,FOODS
FOODS_2_246_TX_1,FOODS_2_246,TX_1,TX,FOODS
FOODS_2_247_TX_1,FOODS_2_247,TX_1,TX,FOODS
FOODS_2_248_TX_1,FOODS_2_248,TX_1,TX,FOODS
FOODS_2_249_TX_1,FOODS_2_249,TX_1,TX,FOODS
FOODS_2_250_TX_1,FOODS_2_250,TX_1,TX,FOODS
FOODS_2_251_TX_1,FOODS_2_251,TX_1,TX,FOODS
FOODS_2_252_TX_1,FOODS_2_252,TX_1,TX,FOODS
